id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid02Lb92PE92fPYvEbtZAUqRnqa3WL4pavzhCWCBm5JTMi5AzqHhmpzzpWsUDGhqxbrhl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"With or without foundational skills or experience, if you want to get into #tech or use that #HouseOfKnowledge for something else, we are here to help!Contribute today: https://bit.ly/2022TKHFCDonate#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason #techjobs #CyberSecurity",2022-11-30T00:00:00,['blob:https://www.facebook.com/21caddd1-b7d0-44ad-807c-dd62f40716da'],https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/317780025_1180684245867972_2513340881443352445_n.jpg?stp=dst-jpg_s960x960&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=0xIi08f1NQYAX-Y_ufH&_nc_oc=AQkaYUsTkW50997dkVz056QGCgtM-v4_yz7wjSn3UFPFcWEUquR8TYa9UREThgEsY6k&_nc_ht=scontent-iad3-1.xx&oh=00_AfAR_T2SKR7AjltxdQ4uoQfOgqe-OvYQGWF0AgG-AIMiig&oe=644309E9,https://www.facebook.com/theknowledgehouse/posts/pfbid02Lb92PE92fPYvEbtZAUqRnqa3WL4pavzhCWCBm5JTMi5AzqHhmpzzpWsUDGhqxbrhl?__cft__[0]=AZX5rHRxUgoXCvumrQGBj2zeQTNMrRR1xOW8QW4X8QqR0XRLVP6YLgC6X5lr42C0q20G03OZz-t_OPWvlMkJl_aWxlfRU-z4gEi4vyxb-m-wPvE-nYrSk8OrD59RCjqPkIx4j8yVcbvp564AzgUc5o7T8ZeLGMdFof-2ieIXneOCp8p-_qwmC988X2ZufHEkRJFmStQ4W1F-5Z84jyhug5b-ehG8D8UXoTmJFX2bXF_j-Q&__tn__=%2CO%2CP-R
pfbid0LtPtLUHamsDAKVGZtV51rpWr2kRazZXjKpAvz48SXswwix5ZbW7x7QbMcAcHrA5ol,"The Knowledge House Fellowship, Inc.",0,3,0,0,0,0,0,0,3,0,#GivingTuesday is HERE! Join us today to change the life of an aspiring technologist with a gift you can send every two weeks or monthly using our TKH #GivingClub.https://youtu.be/uPDWid-Nuyo#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason,2022-11-29T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/15309147696245715909?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FuPDWid-Nuyo%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbFYxFLaiVknPCTIdK0y97W__zqFxOjLnycDsDeAeVVQAQ&oe=64408808&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid0LtPtLUHamsDAKVGZtV51rpWr2kRazZXjKpAvz48SXswwix5ZbW7x7QbMcAcHrA5ol?__cft__[0]=AZXRyQsEFFpoPvIdTcrujUM9dG7tWvqVP0jCiCYo1NzMs6LlY1BZCLl2KrnX7rWresnqjHvNNioBAkEum3RJNkGIMry9l4UEfszLTrz_dpaxtUr8r9aCoqgUqD_5zStp2OeKbpsg923EkXmMa3BybxryUl8HmfkZpy1B33ALSsoe4Hc8lzETGil7Qqma6wQzHmF5zi4-KXvqxKlU5OgpNutp&__tn__=%2CO%2CP-R
5198625973577410,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,Let’s amplify and support your small #BlackOwned businesses in your local communities today!Tag your favorite Black-owned businesses in the comments#ExpandOpportunity #POC #SmallBusinessSaturday #blackownedbusiness #blackowned,2022-11-26T00:00:00,[],https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/316682710_5198625960244078_2529929366491275618_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=2c4854&_nc_ohc=dk8GKBKNkZ8AX8dIhbn&_nc_ht=scontent-iad3-2.xx&oh=00_AfBiYnV-QprxougMBvmP3_G4vPzreW7KexEzersiv0hxsA&oe=644473A7,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5198625973577410/?__cft__[0]=AZVFINWGNtn2sWVqJaPLJVu8mcTtfKKMPvQSa8LZ1mQFPO1PiFzi4efkno_s0ZQIWxUXpqqsS37kKVI26uvuNk9x1UFGw3-KuaH7sezItFUzqvW0PDnYgtIvT43HPJizA9S1uovMUZyp70V2zq71UcItN9GOfUXNzhp0zDmQyG7yEKurICTc7XjsTDTdM_6wH6zuVzmkv50jXuFOGhVEGK5i&__tn__=%2CO%2CP-R
pfbid0dnZD1R2rteKzmLMrLm5obAvVbrwkkBHS7REHd87TxwNPX5thDY4esffyfoVeZV13l,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,Shout to our most recent TKH #Alum placements! TKH will always be looking out for our fellows for any opportunity that comes our way. Support us in our mission: https://bit.ly/2022TKHFCDonate#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving #Donate,2022-11-25T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/316947511_5195902977183043_7931536190069824722_n.png?stp=dst-png_p600x600&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=15T4eZ1EjIIAX_Hko0L&_nc_ht=scontent-iad3-1.xx&oh=00_AfB3CixOyW9HbC5VRTJGZTnsP30EJMB9jvR8wsQXXpsDHQ&oe=6443E583 https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/316944105_5195902953849712_5696625488471573560_n.png?stp=dst-png_p600x600&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=vegxhU7f9bIAX8eN2C0&_nc_ht=scontent-iad3-1.xx&oh=00_AfCTMoSLiwKhzDw9SGmBb0QAvEFzAinS96nFxJQgxJacyA&oe=64447C77,https://www.facebook.com/theknowledgehouse/posts/pfbid0dnZD1R2rteKzmLMrLm5obAvVbrwkkBHS7REHd87TxwNPX5thDY4esffyfoVeZV13l?__cft__[0]=AZWmVgxADOS6mNLQJre5nat-fihkINQCgee97kltAqUN6OjwD3Zbe6-3F3CMlnBTItx1CqXC4bEmr3zLHY-SiW8cwzBAR3zJeQcG7bXmbAfRPCNzNLxOXt-EyCS8i9UwofajGq69p4iGUKgjZvkfjZOYRWs3iNT4tyGRTle1TjwhmFuMqZG0hYejxlwKnA6ElDiFQodKCz8lkMartVwdpYYk&__tn__=%2CO%2CP-R
pfbid02FtSZXAZnXFM3NA8RBDHUNYg3tBLcPewxqAkh5UMVdmjFv5tWES7YXqx6D9TZ2UcAl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"Happy Thanksgiving! Giving Tuesday is less than ONE WEEK AWAY—don’t miss the chance to support #futuretechies in cities like #Atlanta, #LA, #NewJersey and #NYC! https://bit.ly/2022TKHFCDonate#ExpandOpportunity #GivingWeek #GivingTuesday #NonProfit #GivingSeason #friendsgiving #SeasonofGiving",2022-11-24T00:00:00,['blob:https://www.facebook.com/df0172e3-bd78-4371-a650-0904c288fa26'],https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/315449682_1277441566427655_2951698028933468864_n.jpg?stp=dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=6u8LCiyqAh0AX8ylFso&_nc_ht=scontent-iad3-2.xx&oh=00_AfDflhPC4LjmFi55QnA-S5jxmV87BMeX4BVX0QitebBoRg&oe=64439972,https://www.facebook.com/theknowledgehouse/posts/pfbid02FtSZXAZnXFM3NA8RBDHUNYg3tBLcPewxqAkh5UMVdmjFv5tWES7YXqx6D9TZ2UcAl?__cft__[0]=AZWf7n2YifbSC6G5mboMvWBfklJQzboqa3c2rJh6R9sqqtaazTaW65RnzWt30t5i-2FdkLlB9LEOunSTD2qs_r6dOsXnVloXLdbz9px5iaujZKnSHQTeIpSInS8Eh5vzdodIyCk4L9bvbVQdyzRejXPYupIlg6mg1qQHklpCf-FyvYIoK3wF4B4_KQQEESkIA9N14_Lyt-If2xwm8ZtQ-L1L471gAWXaF3dwXSiIgV4EaA&__tn__=%2CO%2CP-R
5187724931334181,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"*THIS HAS BEEN MOVED TO DECEMBER 12TH*Our monthly workshop is here! Join us Monday, December 12th, as we have a candid conversation on finances and how you can support yourself or someone else's future. Get your seat at this wonderful workshop! https://lnkd.in/eYc2T4Du#ExpandOpportunity #GivingWeek #Newark #LosAngeles #Atlanta #GivingTuesday #NonProfit #GivingSeason",2022-11-22T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/316671195_5187724921334182_1632604422861465564_n.png?stp=dst-png_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=2c4854&_nc_ohc=SC62bkdVF44AX_jKZIq&_nc_ht=scontent-iad3-1.xx&oh=00_AfA7of2B0GO2MS3VeJ0Czjxdcf6ntNyr6Ko9LVDjNhxmLw&oe=6443C564,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5187724931334181/?__cft__[0]=AZU9RQU9w2s7PNMScqNSrpG2xBv-ybs3KYQm5G_Yn7fOFpi4l5Kt84mXdoS-FZmJYPgWhYpR8adV1A-MSaLiZz-m6Iw-Edp_S9vpBQxJVWMRjH-hSJlQGY5fIOjkUw5syG74njlovoFR80mbVgW06gDCxX_vSPD1gVMpxjPhUJKkQw8E6gCcau1jUKceqx3CG2T0oPxyqcxWx3rElggSuTN_&__tn__=%2CO%2CP-R
pfbid0iPgbuuUVquHD8VNhnDnZPLe4m98UiPvrhixHA1gdZZgdGvxDZX3Gp3uFShCxLjQNl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,What’s your first experience with #tech? Comment down below #ExpandOpportunity #STEM #TechExperience #NonProfit #FellowshipCampaign #TechGoals #TechTok #WomenInTech #POC #womeninSTEM,2022-11-18T00:00:00,['blob:https://www.facebook.com/3cdc089d-7a0c-4c20-b691-4a8f6056e88d'],https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/314691379_439858144977694_8414788407615470219_n.jpg?stp=dst-jpg_s960x960&_nc_cat=107&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=SS1Zlwvf1rAAX9kB7oT&_nc_ht=scontent-iad3-1.xx&oh=00_AfCjzrAyZXI_W-fkxwLYbiz2vRm3ZJMsk6yYQdg_FKDHsA&oe=64445061,https://www.facebook.com/theknowledgehouse/posts/pfbid0iPgbuuUVquHD8VNhnDnZPLe4m98UiPvrhixHA1gdZZgdGvxDZX3Gp3uFShCxLjQNl?__cft__[0]=AZUAvotcuPGvEc8I8lxN7TcZ_EAgw0d_zEvt86nsdhXnEa7SKzR43YEWNadpDNoDGoNT-DkCGCn7dvw1rgWdJKyW8xGllLs8cCYOODF6tlXo7-bRbKK2gx8Z_j6wLfbdCvqgnn73dLrjdJtKkBKCF-fAbnPblnYJGbTFZkBEipA_Sl5zqOo4IvhS7FCwtKp4O-Hn4tJc9_Tislvs-bPQtbXMKDE6AFtYy8otXCSm1ap5kA&__tn__=%2CO%2CP-R
pfbid08hhND1PyJDJxj712ZsDYVkWtzPNbSnMXUpdabocjrVX6dKnngymNAeL2xPpPjLzfl,"The Knowledge House Fellowship, Inc.",0,0,0,0,0,0,0,0,0,0,"#ThrowbackThursday to when Alex Ortiz, one of our #KKCFATL Fellows, did an impressively produced video about what he thought of our program. Thank you so much for putting together this incredible video! You went above and beyond and killed it!https://youtu.be/XSv9L3X06no#ExpandOpportunity #ATL #TKHATL #TechinATL",2023-01-12T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/4947829038260430388?url=https%3A%2F%2Fi.ytimg.com%2Fvi%2FXSv9L3X06no%2Fmaxresdefault.jpg&fb_obo=1&utld=ytimg.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbGbGoH_pQl8lZdMUEjZxOea7Lx0pwh9xv_lJSqI6zqBJg&oe=64405143&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid08hhND1PyJDJxj712ZsDYVkWtzPNbSnMXUpdabocjrVX6dKnngymNAeL2xPpPjLzfl?__cft__[0]=AZUUzCsvLdsXJNPqPlUnPc7GychE4R8tyzB_Ccvx319xJuEBHy3-CpR7mMGBF189HuFak857CxH_Ddw_ToSXgLJrib8-cgewuO1hIuuhulmFsloPAQZqsgc4eM5Wcl7s9KvOzWH9Nue-S9FwxiNg0crwm2Zplt_De0l6hYux4rpHQbNSyCefDSDcH7HcEM9Rb_W7ZvTaP7a3Kuh5Z2SZjHE8&__tn__=%2CO%2CP-R
pfbid036eKys3fyj2WVfS8ycwvYtFNjjEZskvsiQnieuLiAzW9wE3vyoUK9xpS6MLUvJJibl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"Thank you all for attending our 2022 Corporate Partners Reception presented by Accenture! The whole experience was an example of how corporations can work with TKH to support Black and Brown aspiring #technologists into careers and help them stay in jobs with opportunities for #advancement.We’re so grateful to Rah Thomas, Selena Hill, Abby Jo Sigal, Marcus Felder and Neela Pal for inspiring conversations regarding the #TechIndustry and its future.Become a part of our #TKHFamily by joining our #Giving Clubs today! Link in bio.#ExpandOpportuntiy #techcareers #techevent #techinnovation",2022-11-17T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/315873429_5173724792734195_4504043793297503519_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=730e14&_nc_ohc=bqQ5tIWYU_4AX-wF6jS&_nc_ht=scontent-iad3-1.xx&oh=00_AfBrbKZxHqY8dqf4aewOWHcM6OGduLAws5yO8iSBjjGPQg&oe=64445128 https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/315964663_5173724759400865_8368134001680841223_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=ueAkyy7ruDYAX8nLo8A&_nc_ht=scontent-iad3-1.xx&oh=00_AfBtYv-0698kW4hZEpnvMBSyZSNMKiBUNdaPgD1bjbCAQA&oe=6444D9A5 https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/315845920_5173724839400857_4781985781613058370_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=T2MWIRh1d10AX9VCKK5&_nc_ht=scontent-iad3-2.xx&oh=00_AfCHlM49pIKjQDDf-Qm_MM1hxvvOdU6ijJLr-kQO5U_m9A&oe=64432552 https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/316041178_5173724779400863_8743613677005961004_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=ipvDAS26x0QAX_ZYhFV&_nc_ht=scontent-iad3-1.xx&oh=00_AfAw0eX8q_E1Uag3bKEWAmshufBAASTfpHS0FfcCZvC6HQ&oe=64432ED5,https://www.facebook.com/theknowledgehouse/posts/pfbid036eKys3fyj2WVfS8ycwvYtFNjjEZskvsiQnieuLiAzW9wE3vyoUK9xpS6MLUvJJibl?__cft__[0]=AZWYeibyJsOrnD_glc_Ahl-9UiWum58v6uX6uxMtvg-oBVAPGnyux7CqrF2CIh37ZWGJg2xMSS0DHono2fIV-dhgR8pVJ69xkPb3Pjy-_QjLsyLI_yJewOTSo1s5Sv0fA0Mt3_QN5y234vukC54m1IzFa4ECeCSSW2SKOhYX6VmBTrVHAUMX3ERlKoe3-OOYtlePz_howR-ypNy4BFWKRGy9&__tn__=%2CO%2CP-R
5157312674375407,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"Our #StaffoftheMonth returns, and this time it is our beloved Senior Manager of Data, Operations, & Tech, Madeline Vera! She’s been with us since almost the beginning of TKH and has been a pivotal #teammember to our org to keep us running as smoothly as possible. She wears many hats and always makes time for others when they need her. She’s been someone who demonstrates leadership skills that many of us strive to have and has been a rock to many of us here.Congrats, Madeline! We are so proud of you and appreciate all you do to support this community.#StaffSpotlight #nonprofit #organization #staff #dreamteam #grateful #HappyFriday #TGIF",2022-11-11T00:00:00,[],https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-6/315315922_5157312667708741_6894377929780997465_n.png?stp=dst-png_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=2c4854&_nc_ohc=1xZd2H7DCE0AX9ktJV1&_nc_ht=scontent-iad3-2.xx&oh=00_AfD9QbUu3lv9hj2H7-GoAto90xQNA46cC6S-Xm1qnNvO3Q&oe=6444B78F,https://www.facebook.com/theknowledgehouse/photos/a.486777538095634/5157312674375407/?__cft__[0]=AZU7YCIvFFfkvXyaSXBjh40V4rZiwSwTlndsujFYHAGG6-gajwjbSJBpl6Z-5uddYy4NgJCA4J7e_R3TkNvEHU9Mssir5SNthg3KfQu9Xo5_blPSMYj-h96E0yiju9aP1PPrTu5s2KBlbJJJY4DfwllXQaHR_FvgG_5ej-Q5fa6DHYP_XRq8i8YBWN-0UAY4FWtvtUsxD6dDfA3A8CFBfrFF&__tn__=%2CO%2CP-R
pfbid0wQyB2PWbDxY9uZwmnanCXrXe3HK4evsCeDCEYZr7qB4if4tNsCRekiyoCdDMr2tl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,We had loads of fun at our 8th Anniversary celebration. Thank you to all who came out to support and celebrate with us. Become a part of our #TKHFamily by joining our #Giving Clubs today! Link in bio.#ExpandOpportuntiy #Annivsary #BronxEvents #NonProfit #Donate #Campagin,2022-11-11T00:00:00,['blob:https://www.facebook.com/7a627de6-596d-404f-b7c8-8fb027add350'],https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/315410730_660942522254804_568560107530248669_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=44ilaqmIAmQAX8rZPmX&_nc_ht=scontent-iad3-2.xx&oh=00_AfDlQVK0AryspsIXU8oxPx-uv_FOWB4LJwtFPGLBY2vnHA&oe=644395E3,https://www.facebook.com/theknowledgehouse/posts/pfbid0wQyB2PWbDxY9uZwmnanCXrXe3HK4evsCeDCEYZr7qB4if4tNsCRekiyoCdDMr2tl?__cft__[0]=AZVJnGG6eOMx1f3ZI8URXlrm_PKLNCgsaVeNsW0DL1mb_70c0UUHNIEr7HWxlgxY2nXQmhq7WQxIhq1O0an_x8CZwyqHOgv4j7sPUsp3F8syO5XqZzoi-1iIGbAvSfcGGqYLE1Hbh5bQ_deweZmnR4FBQtYPkVmGmlXL3IdOaVVk8s6ugm4nVBYKhmGFd-fMocNy191GRLc9DyIwgF2BFCEY6MsqmWqS5h7T85BXoOruDg&__tn__=%2CO%2CP-R
pfbid029iLmJcnnPyE7WkcVCU8m5fqkJ22etbNtVT6jM1uT2fT6VHMEZZa1ubCxtPfN1Sjkl,"The Knowledge House Fellowship, Inc.",0,3,0,0,0,0,0,0,3,0,"Shout out to one of our Advisory Council members in #LosAngeles, Sergio Rosas! He’s been very supportive in grounding our expansion in the #LA tech and low-income community. Sergio has given his time, talent, and treasure over the past year through his passion for #tech curriculum building and access to #techopportunities for #CommunitiesofColor.Let’s give a round of to Sergio!#ExpandOpportuntiy #POC #TechNonProfits #TechinLA #TechTalents #LASTEM",2022-11-09T00:00:00,[],https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-6/315088370_5151840058256002_9120325745008079029_n.png?stp=dst-png_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=sbFBiJt6bCgAX8q0ymH&_nc_ht=scontent-iad3-1.xx&oh=00_AfBSU7NqJUhWPKzBVQXgNibmZj8zSFxTfPT9v1ydtD16Gg&oe=6444BD8E,https://www.facebook.com/theknowledgehouse/posts/pfbid029iLmJcnnPyE7WkcVCU8m5fqkJ22etbNtVT6jM1uT2fT6VHMEZZa1ubCxtPfN1Sjkl?__cft__[0]=AZWMEhgIE-pr4E2X_d4MyIZdDYgDeMm-F__8Ct9a_HPuZQ1yt-tD0_EcuSB-hAxX-4nxViLNkL9t8Re7BAkqE7Tm6xtvFdPImPtGuiI5Th-sh6fHQCovJYn-m-xkVkjDPA3bxjP4RBCriILPJhGM9pbSIeEKivlIM2_MhLHbspBG2shnzuCd36LEUTkmrE4YokFqyIxc8-C615N4dfqKYz0pq91tTMkP8Qz4faqTWs2M-w&__tn__=%2CO%2CP-R
pfbid02NB6QhsdGMFu1CgSTqB1Uj8WjhnT32mArgvGeX32yDrL2jrMj2v7vPSQ8E72R7A9Gl,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,Cheers  to our anniversary and the official kickoff for our 2022 Fellowship Campaign! We had a great time.#ExpandOpportunity #BronxEvents #dataprotection #WomenInTech #POC #womeninSTEM #STEM #STEMSTEAMDay,2022-11-08T00:00:00,['blob:https://www.facebook.com/6a22bd0a-bf55-40c1-9a24-91d8f7f614b0'],,https://www.facebook.com/theknowledgehouse/posts/pfbid02NB6QhsdGMFu1CgSTqB1Uj8WjhnT32mArgvGeX32yDrL2jrMj2v7vPSQ8E72R7A9Gl?__cft__[0]=AZXhf9gFAMaVUCcF5YHwl_aJewFSWTcEoXOW9I_qLe_P-XJNEzUPXreKvKZHCDtNTx5xWjrDlvhviFTQSqwBge0tWcn0xXdXgNPw74fyKil1ReElAA-r2avfLiEcGShPy9hL_-A9Y8_4Bmow1NEkdbUchuYERD_vzdvVU-jW_lM_o8UhfGOGl-PD6brRR_MLXckKyD3YppBWPKRvW__mOjr-2bY6ae45FxZDtA8gSDbYRw&__tn__=%2CO%2CP-R
pfbid02UgdfdG73t8vbgnmpxATy96tX2EkCPcPE8C4zPK2RUicEX6R8uuH3tYSumrdedsdul,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,TKH is taking future #techies to new heights!Invest in fellows like Cassandra to give them new opportunities in the world of #tech.#ExpandOpportunity #UXUI #TechTok #NonProfit #TKHFC#womenintech #POC #womeninstem,2022-11-05T00:00:00,['https://video-iad3-1.xx.fbcdn.net/v/t42.1790-2/314415746_1120103975538028_8364936557269060783_n.mp4?_nc_cat=101&ccb=1-7&_nc_sid=985c63&efg=eyJybHIiOjMwMCwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=Gja0zTaRKUoAX-QHfau&rl=300&vabr=118&_nc_ht=video-iad3-1.xx&oh=00_AfDUJPa0MSv6AXloiLc3ImYGCIRKe4rV9UOUyWfN91pHSQ&oe=64436570'],https://scontent-iad3-1.xx.fbcdn.net/v/t15.5256-10/311478218_522015329463384_7810124023159059446_n.jpg?stp=dst-jpg_s960x960&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=_uOmWFLQc84AX-_K21C&_nc_ht=scontent-iad3-1.xx&oh=00_AfAPtFyCOQVlLkTuVdTG1Uml2l4LgGVJii6JEe147f_3ew&oe=6444CA71,https://www.facebook.com/theknowledgehouse/posts/pfbid02UgdfdG73t8vbgnmpxATy96tX2EkCPcPE8C4zPK2RUicEX6R8uuH3tYSumrdedsdul?__cft__[0]=AZXSoDqzn7sp9Srmu9RgsRukfVisPIr-FKT0gyyObdbRFsurow2pvdKk2OVBbQ4xru_AtJ2qsO2QBAZTuSiYpD0d9wwh4x7onlX6YObM1mOsv1MpNIojOeUrg23qAQKepnuwlDItZHs4O0dmJ3pevvbaV4GoLMwPAuSZfcK27LwocbzG99RLjBdKqmh0a2BKMyw2fBu9Wzm-ArSOE1-gmVJ_GzkXmlkgvtiHg5kAP9rHzQ&__tn__=%2CO%2CP-R
pfbid02jBmbRSiL2LXfdMYg1GCnnnq4Nb1Md1qa9rzeY9g3bMVaNSuNLs6FnELrvtp7VM3ol,"The Knowledge House Fellowship, Inc.",0,2,0,0,0,0,0,0,2,0,"Cheers  to everyone who has given and shared our mission during this campaign thus far. Because of every one of our supporters, we are so close to fully funding aspiring #technologists into rewarding careers!Follow the link in our bio to contribute today.#ExpandOpportunity #TKHFC2022 #Newark #LA #Atlanta #tech #techjobs #uxui #NonProfit #CyberSecurity #WebDevelopment #DataScience #STEM #POC #FunFridays",2022-11-04T00:00:00,['https://video-iad3-2.xx.fbcdn.net/v/t42.1790-2/314498855_1181784299356659_1674572700136547281_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=985c63&efg=eyJybHIiOjMwMCwicmxhIjo1MTIsInZlbmNvZGVfdGFnIjoic3ZlX3NkIn0%3D&_nc_ohc=qfXGeEzXYOgAX8HzQod&rl=300&vabr=49&_nc_ht=video-iad3-2.xx&oh=00_AfDlEuTWHHgLTCrXxhzJbgfavKOgDzBMI949hoOvtWogjg&oe=64437946'],,https://www.facebook.com/theknowledgehouse/posts/pfbid02jBmbRSiL2LXfdMYg1GCnnnq4Nb1Md1qa9rzeY9g3bMVaNSuNLs6FnELrvtp7VM3ol?__cft__[0]=AZWYCbNFXy1FMxtyw_0pSTukeHDIvizKlEr08Ng4iVUgLLdnenTh-nK4iUJVFri_QVIN9XR9RJVyx7rqM9Oo_NLBC5ufZX51d-SZ-7Cr5OeBIRiyKa7zrQMIRTyuV0rpwnpGaVFoxDKcYDH4ejGnJVMgi_DrtGe-iupaBXdT5AkgK0vFxq1V4lQlTz0w8OlbdwH3pW-evaUY1Cd6vapTlzAHju0gEvtkw1GduoTDMX0bCQ&__tn__=%2CO%2CP-R
pfbid02doeTvz3LuWHBeMZSLouYLS7Z9imDibsoYJyrffomCVh6FN8z6533jjufXFSxu7pyl,"The Knowledge House Fellowship, Inc.",0,1,0,0,0,0,0,0,1,0,"“Candidates are attracted to our program because we provide (1) an inclusive, high-quality, and part-time program that allows Fellows to still work during the day while pursuing their new path, and (2) a stipend to help students make ends meet, instead of charging $20,000 for a traditional coding boot camp. We partner with community-based organizations in our site cities to identify underestimated talent looking to transition into the tech industry,” says Daniel Adeyanju, Director of Programs at The Knowledge House.Invest in a fellow through one of our new monthly giving clubs today!",2022-11-04T00:00:00,[],https://external-iad3-2.xx.fbcdn.net/emg1/v/t13/13481060323196308669?url=https%3A%2F%2Fa9p9n2x2.stackpathcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2022%2F11%2FiStock-1303835958-1024x683.jpg&fb_obo=1&utld=stackpathcdn.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AbHqD_XggRULOtSJNKSu1wz98bakt7gL16zKCsQHfcZCoA&oe=64407FA6&_nc_sid=aeaded,https://www.facebook.com/theknowledgehouse/posts/pfbid02doeTvz3LuWHBeMZSLouYLS7Z9imDibsoYJyrffomCVh6FN8z6533jjufXFSxu7pyl?__cft__[0]=AZUPXe2NKy3KAJtOG3u0qTNN9yydumevtPjFg--EC33TR-SWPVpfLaqFwzFml7A4RYeshcsm7mugMOBlz97rhcbsPniTf0nxdrHxdOajzjQrMAUdJc0MKuK4TIrodwC_G76uVr9sjFEd_Ae5Tk0dukyu2CT5NShDmAYFVsbGtHeuKGc6EgSjA4qVUQ4wqCMojAnnv2G8toJ7dDg0ehr2kDwi&__tn__=%2CO%2CP-R
